Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
monitoramento	NOUN	1	18	21	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
do	ADP	0	18	22	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
tipo	NOUN	0	18	23	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Regular	ADJ	1	18	24	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
com	ADP	0	18	25	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
a	DET	0	18	26	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
mare	PROPN	1	18	27	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Vazante	PROPN	1	18	28	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
e	CCONJ	0	18	29	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
vento	NOUN	0	18	30	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Sudoeste	ADJ	1	18	31	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
.	PUNCT	0	18	32	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Espécie	NOUN	1	18	33	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
:	PUNCT	0	18	34	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Chelonia	PROPN	1	18	35	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
mydas	PROPN	1	18	36	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	18	37	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Adulto	PROPN	1	18	38	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Sim	PROPN	0	18	39	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	18	40	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	18	41	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
,	PUNCT	0	18	42	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
esta	DET	0	18	43	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
ameacada	NOUN	1	18	44	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
de	ADP	0	18	45	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
extincao	NOUN	1	18	46	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
.	PUNCT	0	18	47	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Foi	AUX	0	18	48	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
encontrado	VERB	0	18	49	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Morto	PROPN	1	18	50	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
em	ADP	0	18	51	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
ambiente	NOUN	0	18	52	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Arenoso	ADJ	1	18	53	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
com	ADP	0	18	54	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
o	DET	0	18	55	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Cod	PROPN	1	18	56	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
de	ADP	0	18	57	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
carcaca	ADJ	1	18	58	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
4	NUM	0	18	59	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
e	CCONJ	0	18	60	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
Não	ADV	0	18	61	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
apresentava	VERB	0	18	62	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
oleo	NOUN	1	18	63	0	Indivíduo de numero 18 registrado pela equipe do Trecho 01 na cidade de Laguna ( Santa Catarina ) , atraves de monitoramento do tipo Regular com a mare Vazante e vento Sudoeste . Espécie : Chelonia mydas , Adulto Sim , , , esta ameacada de extincao . Foi encontrado Morto em ambiente Arenoso com o Cod de carcaca 4 e Não apresentava oleo .
